-0.15,0.31,0.04,0.0381,-0.1318,-0.9967,3.6872e+008
-0.17,0.12,0.17,0.0385,-0.1318,-0.997,3.6872e+008
0.21,-0.1,0.25,0.0406,-0.1315,-0.9982,3.6872e+008
-0.21,0.02,0.04,0.0412,-0.1315,-0.9991,3.6872e+008
-0.17,0.87,0.04,0.0412,-0.1318,-0.9991,3.6872e+008
0,0.58,0.06,0.0403,-0.1318,-0.9982,3.6872e+008
-0.25,0.38,0.12,0.0394,-0.1321,-0.9973,3.6872e+008
-0.1,-0.31,0.12,0.0391,-0.1324,-0.9967,3.6872e+008
0.13,0.19,0.17,0.0391,-0.1315,-0.9967,3.6872e+008
-0.31,0.54,0.21,0.0385,-0.1303,-0.997,3.6872e+008
-0.29,0.38,0.02,0.0369,-0.1291,-0.9961,3.6872e+008
0.08,0.02,0.13,0.0366,-0.1291,-0.9952,3.6872e+008
-0.04,-0.38,0.13,0.0372,-0.1294,-0.9955,3.6872e+008
-0.38,0.04,-0.1,0.0385,-0.13,-0.9967,3.6872e+008
-0.02,0.54,0.19,0.04,-0.1303,-0.9967,3.6872e+008
-0.21,0.42,-0.04,0.04,-0.1288,-0.9952,3.6872e+008
-0.37,-0.1,0.15,0.0394,-0.1276,-0.9937,3.6872e+008
-0.04,0.63,-0.02,0.0388,-0.127,-0.9943,3.6872e+008
-0.04,-0.1,0.19,0.0378,-0.1266,-0.9946,3.6872e+008
-0.38,0.35,0.12,0.0363,-0.126,-0.9937,3.6872e+008
-0.04,0.44,-0.02,0.0354,-0.126,-0.9927,3.6872e+008
0,-0.25,0.17,0.0354,-0.126,-0.993,3.6872e+008
-0.31,-0.79,0.21,0.0351,-0.126,-0.9927,3.6872e+008
-0.13,0.48,0.1,0.0348,-0.126,-0.9912,3.6872e+008
0.17,0.38,0.1,0.0345,-0.1263,-0.9894,3.6872e+008
-0.21,-0.06,0.15,0.0348,-0.1266,-0.9888,3.6872e+008
-0.13,0.62,-0.04,0.0339,-0.1266,-0.9888,3.6872e+008
0,-0.23,0.15,0.0336,-0.1266,-0.9897,3.6872e+008
-0.19,-0.15,0.12,0.0351,-0.1266,-0.9903,3.6872e+008
-0.23,0.9,0.1,0.0363,-0.1257,-0.9921,3.6872e+008
0.1,0.56,0.21,0.0381,-0.1254,-0.9927,3.6872e+008
-0.1,-0.38,0.1,0.0388,-0.1242,-0.9927,3.6872e+008
-0.23,-0.06,0.13,0.0391,-0.1233,-0.9924,3.6872e+008
0.13,-0.1,0.15,0.0397,-0.1233,-0.9921,3.6872e+008
-0.12,-0.21,0.19,0.0403,-0.1236,-0.9915,3.6872e+008
-0.31,0.81,0.02,0.0397,-0.1242,-0.9915,3.6872e+008
0.12,0.12,0.15,0.0381,-0.1239,-0.9912,3.6872e+008
0.04,-0.21,0.15,0.0378,-0.1242,-0.9909,3.6872e+008
-0.23,0.38,0.06,0.0388,-0.1251,-0.9918,3.6872e+008
0.1,0.77,0.13,0.04,-0.1254,-0.9924,3.6872e+008
-0.1,0.29,0.1,0.0397,-0.1248,-0.9918,3.6873e+008
-0.23,0.19,0.13,0.0391,-0.1236,-0.9915,3.6873e+008
0.1,-0.27,0.17,0.0378,-0.1215,-0.9903,3.6873e+008
0.21,0,0.13,0.0375,-0.1205,-0.9897,3.6873e+008
-0.21,0.37,0,0.0366,-0.1202,-0.9897,3.6873e+008
0.12,0.29,0.27,0.0372,-0.1202,-0.9903,3.6873e+008
0.21,-0.06,0.15,0.0378,-0.1202,-0.99,3.6873e+008
-0.23,-0.23,0.13,0.0369,-0.1205,-0.99,3.6873e+008
0,0.21,0.12,0.0363,-0.1208,-0.9903,3.6873e+008
0.29,0.69,0.31,0.0363,-0.1215,-0.9909,3.6873e+008
0.04,0.75,-0.12,0.036,-0.1215,-0.9903,3.6873e+008
0,-0.02,0.15,0.036,-0.1199,-0.9882,3.6873e+008
0.31,-0.19,0.33,0.0366,-0.1175,-0.9872,3.6873e+008
-0.06,0.33,-0.08,0.0369,-0.1166,-0.9879,3.6873e+008
-0.1,0.35,0.15,0.0372,-0.1169,-0.9882,3.6873e+008
0.23,0,0.17,0.0375,-0.1184,-0.9894,3.6873e+008
0.12,-0.19,0.12,0.0385,-0.1193,-0.9915,3.6873e+008
-0.12,-0.06,0.15,0.0394,-0.1202,-0.9927,3.6873e+008
0.42,0.33,0.15,0.04,-0.1208,-0.9924,3.6873e+008
0.04,0.6,0.1,0.0394,-0.1218,-0.9912,3.6873e+008
-0.1,0.13,0,0.0388,-0.1221,-0.9897,3.6873e+008
0.37,0.37,0.12,0.0385,-0.1227,-0.9891,3.6873e+008
0.25,-0.25,0.12,0.0381,-0.123,-0.9891,3.6873e+008
-0.31,0.21,0.13,0.0397,-0.1233,-0.9891,3.6873e+008
0.38,0.69,0.1,0.0397,-0.123,-0.9897,3.6873e+008
0.21,-0.1,0.1,0.0378,-0.1227,-0.9897,3.6873e+008
0.25,-0.77,0.19,0.0354,-0.1215,-0.9891,3.6873e+008
-0.08,0.25,0.02,0.033,-0.1199,-0.9882,3.6873e+008
0.42,0.4,0.19,0.0317,-0.1193,-0.9875,3.6873e+008
0,-0.4,0.27,0.0327,-0.1196,-0.9879,3.6873e+008
0.15,1.12,-0.06,0.0345,-0.1208,-0.9894,3.6873e+008
0.44,-0.29,0.17,0.0357,-0.1224,-0.9909,3.6873e+008
-0.21,-0.27,0.04,0.0369,-0.1227,-0.9918,3.6873e+008
0.23,1.04,0.04,0.0378,-0.1233,-0.9924,3.6873e+008
0.4,0.4,0,0.0375,-0.1233,-0.9915,3.6873e+008
0.04,-1,0,0.0369,-0.1245,-0.99,3.6873e+008
0.27,0.04,0.13,0.0366,-0.1273,-0.9891,3.6873e+008
0.4,0.12,0.06,0.0354,-0.1276,-0.9882,3.6873e+008
0.17,-0.52,0.04,0.0339,-0.1257,-0.9882,3.6873e+008
0.04,0.79,-0.04,0.0323,-0.1224,-0.9891,3.6873e+008
0.46,0.38,0.12,0.0323,-0.1199,-0.9888,3.6873e+008
0.25,-0.56,0.04,0.0342,-0.1184,-0.9875,3.6873e+008
0,0.56,-0.12,0.0351,-0.1184,-0.9872,3.6873e+008
0.27,1.04,-0.08,0.0336,-0.119,-0.9879,3.6873e+008
0.54,-0.21,0.06,0.033,-0.1196,-0.9894,3.6873e+008
-0.1,-0.15,0.06,0.032,-0.1193,-0.9897,3.6873e+008
0.33,0.35,-0.02,0.032,-0.1193,-0.9903,3.6873e+008
0.38,-0.81,0.1,0.0336,-0.119,-0.99,3.6873e+008
0.04,0.19,0.06,0.0357,-0.1193,-0.9903,3.6873e+008
0.27,0.75,0.02,0.0363,-0.1193,-0.9903,3.6873e+008
0.58,-0.56,0.12,0.0363,-0.1196,-0.9891,3.6873e+008
0.02,-0.06,-0.1,0.0345,-0.1199,-0.9879,3.6873e+008
0.29,1.15,0.04,0.0327,-0.1196,-0.9866,3.6873e+008
0.4,0.23,0.04,0.033,-0.1193,-0.986,3.6873e+008
0,0,0.08,0.0348,-0.1199,-0.9857,3.6873e+008
0.25,0.29,-0.04,0.0369,-0.1205,-0.9869,3.6873e+008
0.52,0.12,0.17,0.0381,-0.1208,-0.9885,3.6873e+008
0.17,-0.69,0.13,0.0375,-0.1212,-0.9897,3.6873e+008
0.37,0.62,0.02,0.0366,-0.1212,-0.99,3.6873e+008
0.46,-0.06,0.08,0.036,-0.1215,-0.9897,3.6873e+008
0.19,-0.4,0,0.0366,-0.1215,-0.9906,3.6873e+008
0.12,0.29,0.15,0.0378,-0.1215,-0.9915,3.6873e+008
0.48,0.79,-0.02,0.0388,-0.1212,-0.9918,3.6873e+008
0.23,0.12,0.04,0.0391,-0.1212,-0.9912,3.6873e+008
-0.02,-0.25,0.15,0.0381,-0.1215,-0.9906,3.6873e+008
0.6,0.4,0.12,0.0378,-0.1205,-0.9909,3.6873e+008
0.17,-0.56,-0.06,0.0369,-0.1181,-0.9915,3.6873e+008
0.1,0.33,0.15,0.0372,-0.1172,-0.9924,3.6873e+008
0.46,0.31,0.1,0.0388,-0.1175,-0.9937,3.6873e+008
0.37,-0.56,0.1,0.0406,-0.1196,-0.9949,3.6873e+008
0,-0.73,-0.04,0.0421,-0.1218,-0.9955,3.6873e+008
0.46,0.63,0.27,0.0418,-0.123,-0.9955,3.6873e+008
0.44,0.04,-0.02,0.0403,-0.1233,-0.9943,3.6873e+008
-0.04,-0.02,0.13,0.0403,-0.123,-0.9943,3.6873e+008
0.42,0.4,0.12,0.0409,-0.1224,-0.9949,3.6873e+008
0.38,-0.58,0.21,0.0403,-0.1227,-0.9943,3.6873e+008
0,0.06,0,0.0394,-0.123,-0.9924,3.6873e+008
0.54,0.52,0.17,0.0388,-0.1221,-0.9924,3.6873e+008
0.46,-0.27,0,0.0381,-0.1215,-0.9937,3.6873e+008
0.13,-0.9,0.17,0.0378,-0.1218,-0.9958,3.6873e+008
0.23,-0.21,0.21,0.0369,-0.1242,-0.9985,3.6873e+008
0.42,-0.13,0.08,0.0369,-0.1279,-0.9998,3.6873e+008
0.17,-0.15,0.19,0.0375,-0.1303,-0.9998,3.6873e+008
0.38,0.46,0.02,0.0381,-0.1306,-0.9988,3.6873e+008
0.6,-0.63,0.31,0.0388,-0.1297,-0.9988,3.6873e+008
0.12,-0.27,0.31,0.0388,-0.1285,-0.9985,3.6873e+008
0.21,0.62,0,0.0372,-0.1273,-0.9991,3.6873e+008
0.56,0.21,0.37,0.0363,-0.126,-0.9998,3.6873e+008
0.35,-0.69,0.04,0.0357,-0.1257,-0.9991,3.6873e+008
0.13,-0.38,0.21,0.0354,-0.1254,-0.9985,3.6873e+008
0.38,-0.25,0.23,0.0354,-0.1248,-0.9976,3.6873e+008
0.21,-0.67,0.15,0.0366,-0.1236,-0.9982,3.6873e+008
0.12,0.67,0.12,0.0381,-0.1242,-10.001,3.6873e+008
0.5,-0.62,0.1,0.0391,-0.1257,-10.019,3.6873e+008
0.48,-0.69,0.21,0.04,-0.1276,-10.028,3.6873e+008
-0.06,0.33,0.17,0.0409,-0.1288,-10.043,3.6873e+008
0.29,0.6,0.23,0.0409,-0.1294,-10.052,3.6873e+008
0.33,-0.52,0.17,0.0412,-0.1288,-10.046,3.6873e+008
0.04,-0.21,-0.02,0.0424,-0.1282,-10.052,3.6873e+008
0.46,-0.23,0.27,0.0443,-0.1285,-10.068,3.6873e+008
0.31,-0.5,0.37,0.0443,-0.1294,-10.077,3.6873e+008
0.13,-0.17,0.15,0.043,-0.1312,-10.083,3.6873e+008
0.19,0.42,0.23,0.0409,-0.1321,-10.077,3.6873e+008
0.62,-0.9,0.29,0.0394,-0.1324,-10.077,3.6873e+008
0.19,-0.85,0.27,0.0385,-0.1318,-10.083,3.6873e+008
0.1,1.06,0.06,0.0388,-0.1309,-10.095,3.6873e+008
0.42,0.46,0.08,0.0388,-0.1306,-10.101,3.6873e+008
0.02,-0.71,0.23,0.0385,-0.1312,-10.092,3.6873e+008
0.38,-0.12,0.23,0.0385,-0.1331,-10.095,3.6873e+008
0.31,-0.15,0.38,0.0394,-0.1346,-10.11,3.6873e+008
0.17,-0.54,0.21,0.0397,-0.1355,-10.12,3.6873e+008
0.12,0.4,0.15,0.04,-0.1358,-10.12,3.6873e+008
0.56,-0.35,0.33,0.0391,-0.1358,-10.11,3.6873e+008
0.08,-1.46,0.23,0.0381,-0.1361,-10.107,3.6873e+008
0.02,0,0.25,0.0381,-0.1361,-10.104,3.6873e+008
0.44,0.79,0.25,0.0385,-0.1364,-10.107,3.6873e+008
0.31,-0.48,0.15,0.0391,-0.137,-10.117,3.6873e+008
-0.13,-0.4,0.33,0.0388,-0.1376,-10.123,3.6873e+008
0.35,0.23,0.15,0.0375,-0.1385,-10.138,3.6873e+008
0.33,-0.56,0.31,0.0363,-0.1398,-10.153,3.6873e+008
-0.15,0.17,0.25,0.0366,-0.1407,-10.156,3.6873e+008
0.42,0.35,0.38,0.0378,-0.141,-10.15,3.6873e+008
0.33,-1.12,0.4,0.0385,-0.1407,-10.141,3.6873e+008
0,-1.29,0.13,0.0394,-0.141,-10.135,3.6873e+008
0.17,0.65,0.23,0.0397,-0.1407,-10.132,3.6873e+008
0.27,-0.17,0.23,0.0406,-0.1407,-10.129,3.6873e+008
-0.23,-0.94,0.15,0.0421,-0.1401,-10.12,3.6873e+008
0.21,0.63,0.33,0.043,-0.141,-10.123,3.6873e+008
0.4,-0.44,0.29,0.043,-0.1425,-10.132,3.6873e+008
-0.1,-0.63,0.04,0.0421,-0.145,-10.135,3.6873e+008
0.08,0.85,0.13,0.0415,-0.1459,-10.15,3.6873e+008
0.13,0,0.33,0.0412,-0.1456,-10.165,3.6873e+008
0.15,-1.17,0.19,0.0415,-0.1443,-10.168,3.6873e+008
-0.04,-0.31,0.29,0.0409,-0.1425,-10.178,3.6873e+008
0.29,-0.06,0.23,0.0412,-0.1422,-10.181,3.6873e+008
-0.08,-0.9,0.13,0.0406,-0.1437,-10.178,3.6873e+008
-0.02,0.38,0.06,0.0394,-0.1471,-10.178,3.6873e+008
0.12,-0.13,0.35,0.0385,-0.1492,-10.172,3.6873e+008
0.12,-0.94,0.17,0.0375,-0.1489,-10.159,3.6873e+008
-0.29,0.58,0.1,0.0366,-0.1474,-10.153,3.6873e+008
0,1,0.02,0.036,-0.1459,-10.147,3.6873e+008
0.17,-1.08,0.35,0.036,-0.1447,-10.144,3.6873e+008
-0.23,-0.5,0.23,0.0366,-0.144,-10.144,3.6873e+008
0.23,-0.08,0.25,0.0372,-0.1434,-10.144,3.6873e+008
-0.08,-0.62,0.13,0.0394,-0.1437,-10.141,3.6873e+008
-0.27,0.17,0.15,0.0412,-0.1459,-10.156,3.6873e+008
0.12,-0.02,0.17,0.0415,-0.148,-10.165,3.6873e+008
-0.12,-0.37,0.21,0.0412,-0.1492,-10.165,3.6873e+008
-0.27,-0.08,0.02,0.04,-0.1495,-10.168,3.6873e+008
0.04,0.4,0.33,0.04,-0.1483,-10.178,3.6873e+008
-0.15,-0.04,0.13,0.0403,-0.1471,-10.178,3.6873e+008
-0.19,0.06,-0.04,0.0391,-0.1459,-10.156,3.6873e+008
-0.23,-0.4,0.35,0.0357,-0.145,-10.12,3.6873e+008
0.06,0.13,0.12,0.0339,-0.1443,-10.089,3.6873e+008
-0.21,-0.1,0.1,0.033,-0.144,-10.08,3.6873e+008
-0.17,-0.33,0.19,0.0342,-0.1431,-10.092,3.6873e+008
0.17,-0.21,0.17,0.0363,-0.1428,-10.11,3.6873e+008
-0.48,-0.17,0.08,0.0381,-0.1428,-10.135,3.6873e+008
-0.27,-0.15,0.29,0.0397,-0.1437,-10.147,3.6873e+008
-0.08,0,0.25,0.0418,-0.1443,-10.15,3.6873e+008
-0.33,0.6,0,0.0433,-0.1431,-10.141,3.6873e+008
-0.42,-0.15,0.02,0.043,-0.1419,-10.129,3.6873e+008
-0.15,-0.02,0.19,0.0418,-0.141,-10.107,3.6873e+008
-0.23,-0.13,0.08,0.04,-0.1404,-10.089,3.6873e+008
-0.5,-0.23,0.1,0.0388,-0.1398,-10.071,3.6873e+008
-0.15,-0.15,0.12,0.0372,-0.1385,-10.065,3.6873e+008
-0.38,-0.17,0.19,0.0348,-0.1379,-10.049,3.6873e+008
-0.21,-0.5,0.23,0.033,-0.1392,-10.022,3.6873e+008
-0.13,-0.25,0.08,0.032,-0.1398,-10.007,3.6873e+008
-0.21,0.29,0.15,0.0323,-0.1398,-10.001,3.6873e+008
-0.6,-0.06,0.12,0.0345,-0.1398,-10.004,3.6873e+008
-0.1,0.17,0.17,0.036,-0.1395,-10.025,3.6873e+008
-0.23,-0.17,0.12,0.0366,-0.1398,-10.04,3.6873e+008
-0.67,0.25,0,0.0372,-0.1398,-10.037,3.6873e+008
-0.17,0,0.17,0.0375,-0.1385,-10.028,3.6873e+008
-0.23,0.13,0.17,0.0372,-0.1364,-10.013,3.6873e+008
-0.35,-0.52,0.02,0.0366,-0.1352,-10.007,3.6873e+008
-0.46,-0.25,0.27,0.0348,-0.1349,-10.004,3.6873e+008
0.12,0,0.35,0.0336,-0.1349,-0.9998,3.6873e+008
-0.44,0,0,0.0342,-0.1343,-0.9998,3.6873e+008
-0.46,0.21,0.12,0.0363,-0.1343,-10.004,3.6873e+008
-0.17,-0.25,0.08,0.0403,-0.134,-10.016,3.6873e+008
-0.56,0.19,0.23,0.0433,-0.134,-10.01,3.6873e+008
-0.54,0.23,-0.04,0.0427,-0.1331,-10.007,3.6873e+008
-0.17,0.5,0.17,0.0397,-0.1321,-0.9991,3.6873e+008
-0.19,-0.35,0.27,0.036,-0.1315,-0.9961,3.6873e+008
-0.67,0,-0.06,0.0327,-0.1312,-0.9937,3.6873e+008
0.04,-0.25,0.19,0.0317,-0.1297,-0.9921,3.6873e+008
-0.44,-0.08,0.21,0.0345,-0.1288,-0.9921,3.6873e+008
-0.54,0.23,0.1,0.0366,-0.1285,-0.993,3.6873e+008
-0.13,-0.44,0.35,0.0375,-0.1288,-0.9933,3.6873e+008
-0.48,0.27,0,0.0369,-0.1285,-0.993,3.6873e+008
-0.63,0.19,0,0.0351,-0.1279,-0.9924,3.6873e+008
-0.15,0.6,0.15,0.0333,-0.1266,-0.9915,3.6873e+008
-0.31,0.19,0.17,0.032,-0.1257,-0.9906,3.6873e+008
-0.42,0.5,0.13,0.0311,-0.1251,-0.9897,3.6873e+008
-0.29,-0.37,0.15,0.0308,-0.1251,-0.9891,3.6873e+008
-0.29,0.12,0.31,0.0311,-0.1276,-0.9888,3.6873e+008
-0.48,0.08,0,0.032,-0.1306,-0.9894,3.6873e+008
-0.21,-0.08,0.15,0.0336,-0.1309,-0.9897,3.6873e+008
0,-0.42,0.23,0.0345,-0.1291,-0.9894,3.6873e+008
-0.67,0.13,0.12,0.0342,-0.1273,-0.9891,3.6873e+008
-0.46,0.23,0.21,0.032,-0.1257,-0.9891,3.6873e+008
-0.02,0.33,0.13,0.0308,-0.1245,-0.9891,3.6873e+008
-0.48,0.48,-0.02,0.0305,-0.1233,-0.9882,3.6873e+008
-0.5,-0.37,0.42,0.0314,-0.1227,-0.9875,3.6873e+008
-0.06,0.56,0,0.032,-0.1218,-0.9875,3.6873e+008
-0.27,-0.12,0.15,0.033,-0.1221,-0.9888,3.6873e+008
-0.5,0.04,0.25,0.0345,-0.1224,-0.9891,3.6873e+008
-0.12,0,0,0.0357,-0.1224,-0.9891,3.6873e+008
-0.35,-0.38,0.17,0.036,-0.1227,-0.9888,3.6873e+008
-0.4,-0.42,0.13,0.036,-0.1227,-0.9882,3.6873e+008
-0.1,0.48,0.21,0.0354,-0.1224,-0.9872,3.6873e+008
-0.15,0.37,0.02,0.0351,-0.1224,-0.986,3.6873e+008
-0.67,-0.27,0.31,0.0357,-0.1233,-0.986,3.6873e+008
-0.27,0.63,0.1,0.0363,-0.1242,-0.9866,3.6873e+008
-0.13,-0.13,0.21,0.0357,-0.1242,-0.9872,3.6873e+008
-0.31,0.31,0.1,0.0354,-0.1236,-0.9866,3.6873e+008
-0.25,0.25,0.08,0.0345,-0.1233,-0.9863,3.6873e+008
-0.13,0.13,0.15,0.0339,-0.1233,-0.9863,3.6873e+008
-0.31,-1.1,0.29,0.0336,-0.1236,-0.986,3.6873e+008
-0.12,0.27,0.12,0.0342,-0.1239,-0.9866,3.6873e+008
-0.08,-0.04,0.27,0.0354,-0.1236,-0.9863,3.6873e+008
-0.44,0.19,0.06,0.0366,-0.1221,-0.9857,3.6873e+008
-0.37,0.35,0.02,0.0369,-0.1208,-0.9863,3.6873e+008
0.12,-0.1,0.15,0.0366,-0.1199,-0.9872,3.6873e+008
-0.33,0.21,0.21,0.0363,-0.1199,-0.9872,3.6873e+008
-0.33,0.52,0.17,0.036,-0.1205,-0.9879,3.6873e+008
0.04,0.33,0.17,0.0342,-0.1212,-0.9863,3.6873e+008
-0.33,-0.42,0.02,0.0327,-0.1205,-0.9848,3.6873e+008
-0.25,0.23,0.29,0.032,-0.1193,-0.9845,3.6873e+008
0.04,-0.48,0.17,0.0323,-0.1184,-0.9848,3.6873e+008
-0.21,0.04,0.15,0.0323,-0.1187,-0.9854,3.6873e+008
-0.23,0.54,0.12,0.032,-0.1196,-0.986,3.6873e+008
0,-0.13,0.21,0.032,-0.1208,-0.9866,3.6873e+008
-0.15,-0.04,0.15,0.0339,-0.1221,-0.9879,3.6873e+008
-0.42,0.67,0,0.0357,-0.1233,-0.9897,3.6873e+008
0.02,0.46,0.15,0.0363,-0.123,-0.9903,3.6873e+008
-0.12,0.06,0.13,0.0354,-0.1218,-0.9897,3.6873e+008
-0.27,0.29,0.02,0.0336,-0.1208,-0.9882,3.6873e+008
0.1,-0.15,0.29,0.033,-0.119,-0.9872,3.6873e+008
-0.02,-0.19,0.04,0.0336,-0.1175,-0.9866,3.6873e+008
-0.25,0.31,0.06,0.0336,-0.1169,-0.9869,3.6873e+008
-0.1,0.13,0.08,0.0339,-0.1178,-0.9863,3.6873e+008
0.13,0.13,0.21,0.0336,-0.1196,-0.9854,3.6873e+008
-0.23,0.13,0.12,0.0336,-0.1208,-0.9863,3.6873e+008
-0.02,0.52,0,0.0339,-0.1212,-0.9882,3.6873e+008
0.1,0.4,0.06,0.0348,-0.1212,-0.9906,3.6873e+008
-0.42,0.35,0.06,0.0348,-0.1208,-0.9915,3.6873e+008
-0.08,0.17,0.1,0.0345,-0.1212,-0.9912,3.6873e+008
0.12,0.33,0.06,0.0339,-0.1215,-0.9903,3.6873e+008
0,-0.19,0,0.0339,-0.1218,-0.9897,3.6873e+008
0,-0.02,0.19,0.0348,-0.1212,-0.99,3.6873e+008
0.17,-0.02,0.08,0.0345,-0.1208,-0.99,3.6873e+008
-0.08,0,0.04,0.0336,-0.1205,-0.9909,3.6873e+008
-0.08,0.06,0.15,0.0336,-0.1205,-0.9915,3.6873e+008
0.12,0.44,0.1,0.0339,-0.1205,-0.9918,3.6873e+008
-0.02,0.37,0.1,0.0345,-0.1218,-0.9918,3.6873e+008
-0.02,0.02,0.15,0.0366,-0.1221,-0.9937,3.6873e+008
0.19,0.56,0.12,0.0388,-0.1218,-0.9958,3.6873e+008
0.13,-0.06,0.06,0.0391,-0.1208,-0.997,3.6873e+008
-0.15,0.21,0.02,0.0378,-0.1205,-0.9964,3.6873e+008
0.25,0.08,0.15,0.0375,-0.1205,-0.9964,3.6873e+008
-0.13,0.04,0.27,0.0372,-0.1205,-0.997,3.6873e+008
-0.13,-0.69,-0.08,0.0366,-0.1212,-0.9976,3.6873e+008
-0.02,0.46,0.12,0.036,-0.1208,-0.9982,3.6873e+008
0.23,-0.1,0.1,0.0357,-0.1193,-0.997,3.6873e+008
-0.1,0.04,0.08,0.036,-0.1181,-0.9958,3.6873e+008
0.17,0.65,0.1,0.0357,-0.1187,-0.9955,3.6873e+008
0.19,-0.04,0,0.0342,-0.1205,-0.9952,3.6873e+008
-0.33,-0.23,0.06,0.0327,-0.1224,-0.9943,3.6873e+008
0.19,0.6,0.1,0.0323,-0.1236,-0.9952,3.6873e+008
0.23,0.17,0.21,0.0333,-0.1245,-0.9967,3.6873e+008
0,-0.71,0.06,0.0339,-0.1248,-0.9982,3.6873e+008
-0.04,0.17,0,0.0351,-0.1251,-0.9995,3.6873e+008
0.31,-0.1,0.19,0.0363,-0.1248,-0.9998,3.6873e+008
0.08,-0.17,0.1,0.0375,-0.1239,-0.9998,3.6873e+008
0.08,0.54,0.06,0.0388,-0.1239,-10.004,3.6873e+008
0.21,0.08,0.12,0.0397,-0.1236,-10.01,3.6873e+008
0.13,0,-0.06,0.0412,-0.1239,-10.019,3.6873e+008
-0.21,0.52,0,0.0418,-0.1251,-10.031,3.6873e+008
0.38,0.62,0.19,0.0403,-0.1266,-10.028,3.6873e+008
0.25,0.04,0,0.0385,-0.1266,-10.01,3.6873e+008
-0.08,0.33,0.04,0.0369,-0.1257,-0.9995,3.6873e+008
0.19,-0.44,0.13,0.0366,-0.1251,-0.9985,3.6873e+008
0.12,0.12,-0.06,0.0375,-0.1248,-0.9995,3.6873e+008
0.15,0.19,0.06,0.0369,-0.1248,-10.004,3.6873e+008
0.08,-0.19,0.12,0.0357,-0.1248,-10.007,3.6873e+008
0.23,0.13,0.15,0.0354,-0.1236,-10.001,3.6873e+008
-0.04,0.5,-0.02,0.0345,-0.1218,-0.9998,3.6873e+008
0.08,0.54,0.12,0.0345,-0.1212,-10.001,3.6873e+008
0.21,0.31,0.13,0.0351,-0.1218,-10.007,3.6873e+008
-0.13,0.63,-0.1,0.0357,-0.1239,-10.01,3.6873e+008
0.21,-0.46,0.29,0.0357,-0.1248,-0.9998,3.6873e+008
0.31,0.46,0.1,0.0351,-0.1257,-0.9985,3.6873e+008
0.02,0.06,0.04,0.0351,-0.1257,-0.9995,3.6873e+008
-0.15,-0.04,0.02,0.036,-0.1263,-10.001,3.6873e+008
0.29,-0.23,0.1,0.0372,-0.1263,-10.016,3.6873e+008
0.06,0.13,0.04,0.0378,-0.1263,-10.037,3.6873e+008
0.15,-0.08,0.25,0.0381,-0.1263,-10.046,3.6873e+008
0.42,0.4,0,0.0372,-0.1263,-10.043,3.6873e+008
-0.17,0.5,0.08,0.0363,-0.1273,-10.031,3.6873e+008
0.06,0.17,0.1,0.0363,-0.1279,-10.028,3.6873e+008
0.29,0.12,0.19,0.0372,-0.1282,-10.037,3.6873e+008
0.12,-0.08,0.02,0.0381,-0.1279,-10.043,3.6873e+008
-0.13,0.17,0.12,0.0378,-0.1282,-10.037,3.6873e+008
0.25,-0.15,0.02,0.0369,-0.1288,-10.034,3.6873e+008
0.23,-0.23,0.08,0.0354,-0.1291,-10.028,3.6873e+008
-0.12,-0.37,0.06,0.0348,-0.1288,-10.022,3.6873e+008
0.15,0.42,0.21,0.036,-0.1282,-10.019,3.6873e+008
0.21,0.1,0.04,0.0372,-0.1266,-10.013,3.6873e+008
0,-0.06,0.1,0.0388,-0.1257,-10.013,3.6873e+008
0.12,0.58,0.1,0.0381,-0.1251,-10.016,3.6873e+008
0.35,-0.08,0.12,0.0375,-0.126,-10.022,3.6873e+008
-0.1,-0.12,0.04,0.0375,-0.1279,-10.028,3.6873e+008
0.15,0.63,0.21,0.0369,-0.1288,-10.028,3.6873e+008
0.21,-0.15,0.17,0.0369,-0.1288,-10.031,3.6873e+008
0.06,-0.44,0.1,0.0372,-0.1285,-10.028,3.6873e+008
0.21,-0.04,0.13,0.0372,-0.1282,-10.016,3.6873e+008
0.35,-0.08,0.02,0.0372,-0.1285,-10.004,3.6873e+008
0,-0.02,0.21,0.0378,-0.1294,-0.9995,3.6873e+008
0.06,0.48,0,0.0381,-0.1297,-10.007,3.6873e+008
0.29,-0.25,0.25,0.0372,-0.1303,-10.022,3.6873e+008
0.17,0.21,0.12,0.0363,-0.1297,-10.019,3.6873e+008
-0.04,0.73,0,0.0354,-0.1291,-10.019,3.6873e+008
0.15,0.29,0.19,0.036,-0.1288,-10.016,3.6873e+008
0.15,-0.37,0.1,0.0375,-0.1297,-10.01,3.6873e+008
-0.21,0.02,0.21,0.0385,-0.1321,-10.013,3.6873e+008
0.42,-0.23,0.21,0.0385,-0.1343,-10.01,3.6873e+008
0.13,0,0,0.0388,-0.134,-10.007,3.6873e+008
-0.23,0.37,0.12,0.0388,-0.1334,-10.013,3.6873e+008
0.15,0.1,0.21,0.0388,-0.1324,-10.016,3.6873e+008
0.15,-0.35,0.04,0.0391,-0.1318,-10.013,3.6873e+008
-0.1,0.33,0.08,0.0378,-0.1312,-10.013,3.6873e+008
0.04,0.9,0.08,0.0375,-0.1306,-10.019,3.6873e+008
0.4,0.31,0.27,0.0378,-0.1303,-10.022,3.6873e+008
-0.12,-0.17,0.19,0.0381,-0.1309,-10.019,3.6873e+008
0.15,-0.1,0.02,0.0385,-0.1309,-10.016,3.6873e+008
